jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|traffic:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=traffic,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=traffic, 
1037,  3374,  completed,  killed,  2015-03-17 04:36:18,  2015-03-17 04:36:20,  2,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.62505568941.modelParams|clParams|alpha_0.0365310019523.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.31475293826.modelParams|sensorParams|encoders|_classifierInput|n_207.modelParams|spParams|synPermInactiveDec_0.0616960060129,  50,  None,  4.62505568941,  0.0365310019523,  11,  14,  3,  5.31475293826,  None,  207,  0.0616960060129,  13.2568613073,  19.5131203848, 
1037,  3375,  completed,  eof,  2015-03-17 04:36:19,  2015-03-17 04:36:22,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0202264470631.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.86040385367.modelParams|sensorParams|encoders|_classifierInput|n_80.modelParams|spParams|synPermInactiveDec_0.0513486344992,  144,  1,  None,  0.0202264470631,  11,  14,  3,  4.86040385367,  None,  80,  0.0513486344992,  15.9528883771,  22.5896535596, 
1037,  3376,  completed,  eof,  2015-03-17 04:36:19,  2015-03-17 04:36:23,  4,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0154060686589.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.90679373002.modelParams|sensorParams|encoders|_classifierInput|n_87.modelParams|spParams|synPermInactiveDec_0.0605757799012,  144,  1,  None,  0.0154060686589,  10,  15,  3,  4.90679373002,  None,  87,  0.0605757799012,  13.3252314755,  18.8688314942, 
1037,  3377,  completed,  eof,  2015-03-17 04:36:20,  2015-03-17 04:36:23,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0159025211516.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.92230889922.modelParams|sensorParams|encoders|_classifierInput|n_43.modelParams|spParams|synPermInactiveDec_0.0565586784524,  144,  1,  None,  0.0159025211516,  10,  14,  3,  4.92230889922,  None,  43,  0.0565586784524,  15.8405627826,  22.4305979577, 
1037,  3378,  completed,  eof,  2015-03-17 04:36:20,  2015-03-17 04:36:23,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0136197526986.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.94199792754.modelParams|sensorParams|encoders|_classifierInput|n_43.modelParams|spParams|synPermInactiveDec_0.0588584273379,  144,  1,  None,  0.0136197526986,  10,  14,  3,  4.94199792754,  None,  43,  0.0588584273379,  15.6957568151,  22.225549407, 
1037,  3379,  completed,  eof,  2015-03-17 04:36:23,  2015-03-17 04:36:26,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0111080339621.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.88863636469.modelParams|sensorParams|encoders|_classifierInput|n_37.modelParams|spParams|synPermInactiveDec_0.0573044657449,  144,  1,  None,  0.0111080339621,  10,  14,  3,  4.88863636469,  None,  37,  0.0573044657449,  13.4209281708,  19.004340196, 
1037,  3380,  completed,  eof,  2015-03-17 04:36:23,  2015-03-17 04:36:26,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0159535540585.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.90333894112.modelParams|sensorParams|encoders|_classifierInput|n_86.modelParams|spParams|synPermInactiveDec_0.0606095668659,  144,  1,  None,  0.0159535540585,  9,  16,  3,  4.90333894112,  None,  86,  0.0606095668659,  13.7610576237,  19.4859712539, 
1037,  3381,  completed,  eof,  2015-03-17 04:36:23,  2015-03-17 04:36:27,  4,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00840681276537.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.92996898855.modelParams|sensorParams|encoders|_classifierInput|n_50.modelParams|spParams|synPermInactiveDec_0.0528670116909,  144,  1,  None,  0.00840681276537,  10,  15,  3,  4.92996898855,  None,  50,  0.0528670116909,  13.4955298624,  19.1099778917, 
1037,  3382,  completed,  eof,  2015-03-17 04:36:24,  2015-03-17 04:36:27,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0150908557078.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.91394409705.modelParams|sensorParams|encoders|_classifierInput|n_78.modelParams|spParams|synPermInactiveDec_0.060615940395,  144,  1,  None,  0.0150908557078,  10,  16,  3,  4.91394409705,  None,  78,  0.060615940395,  15.4831972648,  21.9245602389, 
1037,  3383,  completed,  eof,  2015-03-17 04:36:26,  2015-03-17 04:36:29,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0151516577913.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.91202177952.modelParams|sensorParams|encoders|_classifierInput|n_79.modelParams|spParams|synPermInactiveDec_0.0606524576455,  144,  1,  None,  0.0151516577913,  10,  15,  3,  4.91202177952,  None,  79,  0.0606524576455,  15.3079991179,  21.6764756696, 
1037,  3384,  completed,  eof,  2015-03-17 04:36:27,  2015-03-17 04:36:30,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0141205845368.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.93227106012.modelParams|sensorParams|encoders|_classifierInput|n_61.modelParams|spParams|synPermInactiveDec_0.0561805698733,  144,  1,  None,  0.0141205845368,  11,  15,  3,  4.93227106012,  None,  61,  0.0561805698733,  14.7246403468,  20.850426353, 
